mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,zcr_mean,label
-681.9007568359375,57.979427337646484,-2.531846761703491,19.638681411743164,0.215423583984375,0.8060541749000549,-6.766480445861816,-11.928689002990723,-8.689778327941895,-1.4771872758865356,-3.205308198928833,-1.8956538438796997,-4.392612457275391,0.5203493237495422,0.5235373377799988,0.5145413875579834,0.5632681250572205,0.5447643995285034,0.5148466229438782,0.49515190720558167,0.5649726390838623,0.6068752408027649,0.5341423749923706,0.5002537965774536,0.45525598526000977,0.06957571847098214,male-sad-normal
-724.2896118164062,53.12187957763672,-4.346767425537109,16.565092086791992,-0.8315734267234802,-1.350968837738037,-7.081289768218994,-12.521076202392578,-7.2848920822143555,-0.36243414878845215,-2.6114583015441895,-1.174993872642517,-4.972951412200928,0.5312556028366089,0.48130249977111816,0.503937840461731,0.5393697023391724,0.4905635118484497,0.49083518981933594,0.5218995809555054,0.5764256119728088,0.6565171480178833,0.6150264143943787,0.5860421061515808,0.5356817841529846,0.053990589488636366,male-sad-normal
-700.9469604492188,54.17726516723633,-0.2439614087343216,17.706281661987305,-1.0270779132843018,2.3910536766052246,-6.125674724578857,-14.298657417297363,-7.711814880371094,-1.6659753322601318,-3.982130527496338,0.1344764679670334,-6.753362655639648,0.4591756761074066,0.4414016306400299,0.4581134617328644,0.517073392868042,0.5040895342826843,0.5056445598602295,0.48446527123451233,0.5233387351036072,0.5453246831893921,0.5546244382858276,0.607078492641449,0.5430911779403687,0.06718934257075472,male-sad-normal
-662.583984375,57.27336883544922,0.390986829996109,19.98023223876953,-0.21157777309417725,-0.4280657470226288,-6.633062839508057,-11.160346031188965,-4.329061985015869,-1.5780946016311646,-3.8335506916046143,0.3163023889064789,-6.988381862640381,0.5844587087631226,0.49033066630363464,0.44885438680648804,0.471781462430954,0.5118258595466614,0.4972236752510071,0.48707321286201477,0.5228731632232666,0.5532984733581543,0.6401580572128296,0.6975451111793518,0.6233053803443909,0.06867121848739496,male-sad-strong
-616.776123046875,44.191078186035156,-5.252615451812744,11.741629600524902,-1.7488906383514404,-7.516278266906738,-9.596175193786621,-14.499245643615723,-9.967094421386719,-0.5268639922142029,-9.344143867492676,2.0411808490753174,-9.229865074157715,0.4882107079029083,0.49865394830703735,0.4646204710006714,0.5230122804641724,0.5160797834396362,0.5000241994857788,0.5422120690345764,0.6051837205886841,0.5203626155853271,0.5339418053627014,0.637444019317627,0.5624763369560242,0.07338951373922414,male-sad-strong
-607.3721923828125,46.992488861083984,-4.7589263916015625,14.5072660446167,-1.7590174674987793,-5.304175853729248,-10.003427505493164,-18.92367935180664,-10.607404708862305,-0.9676521420478821,-9.145910263061523,1.399919867515564,-8.719286918640137,0.4445424973964691,0.46744439005851746,0.42780739068984985,0.40942293405532837,0.41510048508644104,0.48033130168914795,0.4603134095668793,0.5142529606819153,0.5472279191017151,0.5348284840583801,0.5349727869033813,0.49232399463653564,0.0781917735042735,male-sad-strong
-592.1494140625,43.21868133544922,-3.1927974224090576,13.18364143371582,-3.184627056121826,-5.195541858673096,-10.704416275024414,-16.344823837280273,-9.221687316894531,0.05416671186685562,-7.807130336761475,1.1822608709335327,-9.65822982788086,0.49490082263946533,0.4888423681259155,0.47748273611068726,0.49152636528015137,0.4751407504081726,0.4587423801422119,0.4736441969871521,0.4870864450931549,0.4661644399166107,0.4668339788913727,0.5275473594665527,0.5461833477020264,0.08011985844017094,male-sad-strong
-533.9207153320312,34.80880355834961,-3.4261131286621094,11.418904304504395,-5.58042573928833,-3.6505441665649414,-3.6016740798950195,-10.088861465454102,-10.048182487487793,0.8578974604606628,-6.847738742828369,0.4124901592731476,-7.281905651092529,0.43034592270851135,0.4954763352870941,0.516269862651825,0.5174554586410522,0.4747466742992401,0.5000646710395813,0.49744510650634766,0.45377734303474426,0.4599950909614563,0.5560553669929504,0.5455988049507141,0.42400026321411133,0.12092426394628099,male-angry-normal
-518.8807983398438,34.11451721191406,-5.147446155548096,7.46193790435791,-7.525926113128662,-4.375576972961426,-11.103920936584473,-12.876058578491211,-11.350058555603027,-3.2034459114074707,-9.295293807983398,-1.9130604267120361,-7.499110698699951,0.4302056133747101,0.4765431582927704,0.4669903814792633,0.47006770968437195,0.4720558226108551,0.5039987564086914,0.4753415286540985,0.5333343744277954,0.5467565655708313,0.513841986656189,0.4841419756412506,0.4543484151363373,0.1220309349798387,male-angry-normal
-565.0614624023438,39.882102966308594,-0.5237035751342773,10.392632484436035,-3.916674852371216,-3.2420361042022705,-8.386992454528809,-13.434680938720703,-8.818602561950684,-2.2107715606689453,-6.253333568572998,-0.2811709940433502,-7.6738600730896,0.5012673735618591,0.5237317681312561,0.4573122560977936,0.5033006072044373,0.5638254284858704,0.5301088690757751,0.5084635019302368,0.5848457217216492,0.6091848611831665,0.5407177805900574,0.5689016580581665,0.5407567620277405,0.10728426846590909,male-angry-normal
-526.4366455078125,40.06365203857422,-3.6321184635162354,8.937257766723633,-4.607578277587891,-3.5420799255371094,-7.427450656890869,-15.093979835510254,-10.163530349731445,-1.0176433324813843,-8.140283584594727,2.0764658451080322,-8.921900749206543,0.4319608509540558,0.521721363067627,0.5314290523529053,0.48109427094459534,0.4628998339176178,0.4788907468318939,0.44857752323150635,0.5248977541923523,0.5543665289878845,0.510621190071106,0.5091437697410583,0.5084551572799683,0.14199385683760685,male-angry-normal
-337.0415954589844,21.240798950195312,-18.541841506958008,-1.791607141494751,-12.514359474182129,-6.040900230407715,-18.74903106689453,-12.79158878326416,-13.045949935913086,-3.447812080383301,-7.960043430328369,-5.0178751945495605,-8.469980239868164,0.3307397961616516,0.41005563735961914,0.4462515413761139,0.5092282295227051,0.5346744656562805,0.5384572744369507,0.5030152201652527,0.6046980619430542,0.522778332233429,0.4236542582511902,0.44347259402275085,0.39241543412208557,0.16278312742248063,male-angry-strong
-357.38006591796875,13.46795654296875,-16.699508666992188,-0.3329521119594574,-11.956574440002441,-8.441424369812012,-13.405850410461426,-13.720771789550781,-15.562314987182617,-2.2402358055114746,-11.868927001953125,-2.125439405441284,-7.298912048339844,0.31877702474594116,0.392086386680603,0.37311044335365295,0.30236637592315674,0.44644230604171753,0.5553703308105469,0.3705144226551056,0.29435813426971436,0.34884390234947205,0.3604695498943329,0.3700428903102875,0.3572617173194885,0.22828752281021897,male-angry-strong
-388.529052734375,22.830223083496094,-14.101694107055664,3.0322959423065186,-8.794071197509766,-6.986842155456543,-14.334491729736328,-15.384626388549805,-13.034374237060547,-1.4998091459274292,-12.19948959350586,-0.23159438371658325,-8.777779579162598,0.3871447741985321,0.44698819518089294,0.37059178948402405,0.41423627734184265,0.46397507190704346,0.5967817902565002,0.5016091465950012,0.4788808822631836,0.5502195954322815,0.49177420139312744,0.49901434779167175,0.3888418972492218,0.26376953125,male-angry-strong
-288.7535400390625,14.72685718536377,-19.964088439941406,-5.231591701507568,-10.866392135620117,-12.228090286254883,-18.084394454956055,-14.121621131896973,-15.09411334991455,-0.3241664469242096,-11.26343059539795,-4.018843650817871,-6.717926025390625,0.2747276723384857,0.2785319983959198,0.30937644839286804,0.39698952436447144,0.48269203305244446,0.48370563983917236,0.42896223068237305,0.48971956968307495,0.5379465818405151,0.4304615557193756,0.3868332803249359,0.3530750572681427,0.25260299572841727,male-angry-strong
-585.3057250976562,54.69252014160156,1.2741957902908325,17.68495750427246,1.2261871099472046,-3.8374671936035156,-8.492109298706055,-14.376899719238281,-5.069891929626465,-0.9624289274215698,-0.2393432855606079,4.355446815490723,-5.528282642364502,0.6042650938034058,0.5261461138725281,0.47453245520591736,0.47450071573257446,0.4882470369338989,0.49173077940940857,0.438179612159729,0.4597761929035187,0.4700600206851959,0.47311919927597046,0.5313414931297302,0.5768308639526367,0.08265115489130435,male-fearful-normal
-597.180419921875,50.61167907714844,-7.500933647155762,11.818072319030762,-1.539201021194458,-6.661207675933838,-13.223847389221191,-18.496387481689453,-8.695646286010742,-2.1205599308013916,-7.790073871612549,0.6583414673805237,-8.589977264404297,0.4162030816078186,0.4053690731525421,0.45077645778656006,0.45327240228652954,0.4434554874897003,0.5000369548797607,0.5697894096374512,0.6213192343711853,0.5337502360343933,0.438681960105896,0.4598987102508545,0.4290914237499237,0.0900621916118421,male-fearful-normal
-610.6764526367188,58.05155944824219,8.025117874145508,20.12973976135254,5.458217620849609,2.272962808609009,-6.703247547149658,-9.68782901763916,-3.1727445125579834,1.4165990352630615,-0.6331761479377747,3.535419225692749,-3.4932570457458496,0.5229467153549194,0.5569330453872681,0.5106502771377563,0.45976412296295166,0.4667276442050934,0.4855929911136627,0.4970245361328125,0.6073798537254333,0.6492800116539001,0.6519415974617004,0.5724825859069824,0.5573206543922424,0.08292643229166667,male-fearful-normal
-612.3295288085938,53.53339385986328,-3.4116976261138916,17.609500885009766,0.653139054775238,-0.9967857599258423,-10.998419761657715,-12.978873252868652,-3.6557867527008057,0.27217796444892883,-2.2611947059631348,0.34242960810661316,-4.057831764221191,0.5940600037574768,0.5386463403701782,0.4819665253162384,0.48210608959198,0.46279385685920715,0.46972033381462097,0.537810742855072,0.602523684501648,0.5189632773399353,0.4784333407878876,0.5253504514694214,0.6062952876091003,0.09931472252155173,male-fearful-normal
-423.6123962402344,44.8980598449707,-13.23991870880127,6.211369037628174,2.08024525642395,2.7962093353271484,-14.170516014099121,-15.342428207397461,-7.098722457885742,4.888017654418945,-5.754814147949219,1.6966781616210938,-4.805791854858398,0.34196826815605164,0.38378626108169556,0.39498791098594666,0.3951348662376404,0.5189610719680786,0.613538920879364,0.4494074881076813,0.45897120237350464,0.4948151707649231,0.4286690950393677,0.3701827824115753,0.3749651312828064,0.18609424761146498,male-fearful-strong
-396.4637756347656,37.9583740234375,-22.27180290222168,0.14459113776683807,0.5987771153450012,-5.697297096252441,-18.392690658569336,-18.721223831176758,-12.176107406616211,-2.8350460529327393,-11.94952392578125,-4.527915954589844,-7.400725364685059,0.29357749223709106,0.3749554455280304,0.3685232102870941,0.29111915826797485,0.3208582401275635,0.4677092730998993,0.3852297365665436,0.4424423575401306,0.5369892120361328,0.4165951907634735,0.3792293667793274,0.3620397448539734,0.16742539943609022,male-fearful-strong
-358.7359924316406,33.83272171020508,-17.993270874023438,-0.9591925144195557,-6.990528106689453,-2.7832179069519043,-21.38837242126465,-19.504974365234375,-14.51180648803711,-1.9304734468460083,-10.65108871459961,-5.924219608306885,-11.058650016784668,0.37378203868865967,0.42131173610687256,0.38211554288864136,0.31928926706314087,0.4718293249607086,0.628822922706604,0.47038230299949646,0.41959863901138306,0.4196881055831909,0.37497082352638245,0.3763057291507721,0.34336885809898376,0.1946015625,male-fearful-strong
-414.99945068359375,39.985679626464844,-18.81103515625,-0.4243134558200836,-0.11817935109138489,-4.9359540939331055,-21.295917510986328,-17.261489868164062,-15.795209884643555,4.277722358703613,-10.131728172302246,-5.598217964172363,-8.88452434539795,0.36287030577659607,0.40301260352134705,0.34900909662246704,0.30337536334991455,0.3707258105278015,0.5175990462303162,0.465262234210968,0.46818873286247253,0.4666237235069275,0.37870070338249207,0.38225415349006653,0.39397019147872925,0.16911741162909835,male-fearful-strong
-627.0275268554688,55.826786041259766,-3.05190110206604,11.376296043395996,0.9628980755805969,-4.019011497497559,-9.949703216552734,-13.632457733154297,-9.365596771240234,0.36170366406440735,-8.851123809814453,-2.0384528636932373,-8.592283248901367,0.43862444162368774,0.41222861409187317,0.4296809136867523,0.3979194760322571,0.40474388003349304,0.4665873944759369,0.46943169832229614,0.4624072015285492,0.4565207064151764,0.4618883430957794,0.5187153816223145,0.4820513427257538,0.12839375645661158,male-disgust-normal
-609.8482055664062,48.630226135253906,-1.8196948766708374,5.451504230499268,1.7540446519851685,-6.471003532409668,-10.447011947631836,-12.575810432434082,-9.874215126037598,0.555933952331543,-8.24422550201416,-2.739978790283203,-5.621893405914307,0.4257524609565735,0.4956210255622864,0.5381485819816589,0.565938413143158,0.5222411155700684,0.5145344138145447,0.5775836110115051,0.5541526079177856,0.4728478491306305,0.4698893427848816,0.5256851315498352,0.44122517108917236,0.1252961705942623,male-disgust-normal
-647.2845458984375,64.09895324707031,1.311875820159912,11.224040031433105,-1.3016419410705566,1.5180994272232056,-15.225753784179688,-10.969003677368164,-5.3410468101501465,-1.647129774093628,-4.8748459815979,-1.0053727626800537,-8.948176383972168,0.4798051416873932,0.5419079661369324,0.5826419591903687,0.5856031179428101,0.5182404518127441,0.47454753518104553,0.5103817582130432,0.5432928800582886,0.5282330513000488,0.4777439534664154,0.4745556712150574,0.4677524268627167,0.10111824410860656,male-disgust-normal
-653.3023681640625,47.980289459228516,0.10338617861270905,7.905224800109863,-1.523254632949829,0.9379811882972717,-13.63718032836914,-9.168231964111328,-4.715235233306885,0.942971408367157,-5.368803024291992,-0.5013167262077332,-8.0952730178833,0.5195010304450989,0.49295908212661743,0.48492011427879333,0.5180073380470276,0.5136392116546631,0.5762351155281067,0.5673961639404297,0.5549378991127014,0.5201684832572937,0.5372167229652405,0.5198014378547668,0.5084421634674072,0.096630859375,male-disgust-normal
-481.4132385253906,40.35936737060547,-11.314102172851562,-8.03662395477295,-8.665226936340332,-4.501403331756592,-21.606674194335938,-16.27383804321289,-10.677674293518066,-2.3675150871276855,-6.761634826660156,-6.647119045257568,-8.24356746673584,0.2921086251735687,0.3333272635936737,0.3777931034564972,0.45834648609161377,0.5254158973693848,0.47063201665878296,0.4489921033382416,0.5290042161941528,0.535597026348114,0.4957231879234314,0.44744187593460083,0.39095786213874817,0.16289785879629629,male-disgust-strong
-482.0103454589844,28.902938842773438,-9.042989730834961,-0.9403268098831177,-10.832128524780273,-12.17833423614502,-23.770349502563477,-10.501741409301758,-9.290787696838379,-3.2537505626678467,-8.409140586853027,-6.4481635093688965,-10.620009422302246,0.3578368127346039,0.4017457664012909,0.45100730657577515,0.4090898036956787,0.46759849786758423,0.5288161039352417,0.49391067028045654,0.5071890354156494,0.5107946395874023,0.4994783103466034,0.5078040957450867,0.42756134271621704,0.15847565406976744,male-disgust-strong
-511.9085998535156,42.53090286254883,6.276206016540527,-5.4948201179504395,-6.049112796783447,-3.934457778930664,-22.13134765625,-8.061436653137207,-9.965986251831055,-9.481057167053223,-4.248960971832275,-8.712760925292969,-12.459966659545898,0.4748227894306183,0.4816223084926605,0.4332030713558197,0.45990729331970215,0.5124323964118958,0.5817890167236328,0.4936271905899048,0.5285923480987549,0.4179407060146332,0.38492509722709656,0.45139867067337036,0.4885938763618469,0.11924443282480315,male-disgust-strong
-495.64404296875,39.77693557739258,-4.12729549407959,-1.9744913578033447,-4.543842792510986,-6.83164119720459,-21.261981964111328,-10.582244873046875,-8.260895729064941,-5.672657012939453,-8.64184284210205,-6.259730339050293,-9.264070510864258,0.3870299160480499,0.4504074454307556,0.470563679933548,0.5117419958114624,0.539751410484314,0.5701066851615906,0.538638174533844,0.5902581214904785,0.6014844179153442,0.546113908290863,0.5409347414970398,0.4797690808773041,0.12096544251824817,male-disgust-strong
-653.6015625,48.98984146118164,-2.71189022064209,10.495171546936035,-0.83478182554245,-4.960937976837158,-8.74691104888916,-9.69307804107666,-9.410299301147461,0.21727780997753143,-6.780531883239746,-0.12196196615695953,-7.970858097076416,0.537318766117096,0.5764757990837097,0.5324306488037109,0.5368074178695679,0.5517852902412415,0.5663214921951294,0.5996431708335876,0.682357668876648,0.6199854016304016,0.6008453369140625,0.6006051898002625,0.533976137638092,0.05469206337616823,male-surprised-normal
-667.9639892578125,46.85501480102539,-4.502452373504639,13.488219261169434,1.0543959140777588,-5.291751384735107,-8.219197273254395,-9.787415504455566,-5.3012518882751465,0.279095321893692,-8.012428283691406,0.8834968209266663,-8.455044746398926,0.5327599048614502,0.5637582540512085,0.575666606426239,0.5472044944763184,0.5188992023468018,0.5162938833236694,0.5539911389350891,0.6270444393157959,0.5752444863319397,0.5713695883750916,0.5954436659812927,0.551294207572937,0.05107042627427184,male-surprised-normal
-652.8987426757812,50.873191833496094,-0.3634757697582245,13.623130798339844,-1.972701907157898,-1.9024505615234375,-8.597916603088379,-11.847917556762695,-6.551761150360107,0.4144452214241028,-5.322099685668945,-1.6139334440231323,-7.820584774017334,0.5057737827301025,0.5535467267036438,0.6041387319564819,0.5832682847976685,0.5534393787384033,0.5981045961380005,0.5641288161277771,0.5720188021659851,0.5705807209014893,0.520750880241394,0.5955747961997986,0.6384425163269043,0.0765501829954955,male-surprised-normal
-650.3229370117188,44.40009689331055,-3.280836343765259,8.320100784301758,-5.774421215057373,-3.4768271446228027,-8.815338134765625,-9.874174118041992,-8.856648445129395,-0.501257061958313,-7.951075077056885,-0.3318578898906708,-8.09782600402832,0.5399622321128845,0.572052538394928,0.510813295841217,0.46036437153816223,0.45979630947113037,0.45520445704460144,0.5416077375411987,0.558830738067627,0.47783517837524414,0.49199625849723816,0.5418730974197388,0.5115079283714294,0.06086449484223301,male-surprised-normal
